datetime,open,high,low,close,asset,SMA_5
2025-03-01,156.080002,156.28,155.92,156.28,EUR/JPY,156.22199940000002
2025-03-03,156.82001,158.47,155.92,157.36,EUR/JPY,156.35599940000003
2025-03-04,157.36,158.34,155.59,158.28999,EUR/JPY,156.7839994
2025-03-05,158.28,160.71001,158.10001,160.55,EUR/JPY,157.7099994
2025-03-06,160.53999,161.28,159.12,159.53,EUR/JPY,158.401998
2025-03-07,159.53999,160.75,159.28,160.5,EUR/JPY,159.24599800000001
2025-03-08,160.50999,160.62,160.37,160.37,EUR/JPY,159.847998
2025-03-10,160.070007,160.38,158.89999,159.53999,EUR/JPY,160.09799800000002
2025-03-11,159.55,161.78999,158.98,161.35001,EUR/JPY,160.25799999999998
2025-03-12,161.36,162.36,161.12,161.56,EUR/JPY,160.66400000000002
2025-03-13,161.55,161.57001,160.059998,160.23,EUR/JPY,160.60999999999999
2025-03-14,160.23,162.33,160.23,161.77,EUR/JPY,160.89000000000001
2025-03-15,161.77,161.78999,161.69,161.7,EUR/JPY,161.322002
2025-03-17,161.87,163.020004,161.56,162.89,EUR/JPY,161.63
2025-03-18,162.89,164.19,162.78,163.42,EUR/JPY,162.002
2025-03-19,163.42,163.88,162.14999,162.25999,EUR/JPY,162.40799799999996
2025-03-20,162.25,162.34,160.74001,161.48,EUR/JPY,162.34999799999997
2025-03-21,161.48,162.13,160.75,161.55,EUR/JPY,162.319998
2025-03-22,161.53999,161.55,161.42999,161.50999,EUR/JPY,162.043996
2024-07-25,198.61,198.81,195.87,197.86,GBP/JPY,200.7500024
2024-07-26,197.81,199.14,196.92,197.8745,GBP/JPY,199.6489024
2024-07-29,198.2,198.62,196.78951,198.089996,GBP/JPY,198.6509012
2024-07-30,198.089996,199.48,195.97,196.039993,GBP/JPY,197.69489780000004
2024-07-31,196.12,197.62,192.19,192.83,GBP/JPY,196.5388978
2024-08-01,192.82001,193.25999,190.19,190.34,GBP/JPY,195.0348978
2024-08-02,190.34,190.50999,187.38,187.64,GBP/JPY,192.98799780000002
2024-08-05,187.16,187.23,180.089996,184.23,GBP/JPY,190.2159986
2024-08-06,184.22,187.11,182.81,183.21001,GBP/JPY,187.650002
2024-08-07,183.158,188.070007,183.10001,186.19,GBP/JPY,186.322002
2024-08-08,186.175,187.88,184.487,187.66,GBP/JPY,185.786002
2024-08-09,187.64999,188.42999,186.48,187.080002,GBP/JPY,185.6740024
2024-08-12,187.42999,189.33,187.16,188.0,GBP/JPY,186.4280024
2024-08-13,187.91,189.52,187.59,188.86,GBP/JPY,187.5580004
2024-08-14,188.88,189.44,187.88,189.0099945,GBP/JPY,188.12199930000003
2024-08-15,188.95,192.0099945,188.75999,191.91,GBP/JPY,188.9719993
2024-08-16,191.92,192.059998,190.38,191.089996,GBP/JPY,189.77399810000003
2024-08-19,191.37,191.63,188.24001,190.42999,GBP/JPY,190.25999610000002
2024-08-20,190.38,191.25999,189.24001,189.32001,GBP/JPY,190.3519981
2024-08-21,189.33,191.44,188.94,190.16,GBP/JPY,190.58199919999998
2024-08-22,190.14,191.94,189.64,191.5,GBP/JPY,190.4999992
2024-08-23,191.5305,192.060501,190.2765,190.81799,GBP/JPY,190.445598
2024-08-26,190.12,190.78999,189.5,190.60001,GBP/JPY,190.479602
2024-08-27,190.60001,191.92999,190.24001,190.87,GBP/JPY,190.7896
2024-08-28,190.81255,191.45,190.36,190.73,GBP/JPY,190.9036
2024-08-29,190.73,191.55,190.25,190.91,GBP/JPY,190.7856
2024-08-30,190.92,192.020004,190.49001,191.89101,GBP/JPY,191.000204
2024-09-02,192.3,193.49001,191.33,193.089996,GBP/JPY,191.49820119999998
2024-09-03,193.16,193.37,190.33,190.78,GBP/JPY,191.4802012
2024-09-04,190.7515,190.89079,188.94,188.97,GBP/JPY,191.12820119999998
2024-09-05,188.98,189.78999,188.070007,189.080002,GBP/JPY,190.7622016
2024-09-06,189.039993,189.50999,186.52,187.070007,GBP/JPY,189.79800100000003
2024-09-09,186.7,188.13,186.55,187.19,GBP/JPY,188.6180018
2024-09-10,187.19,188.11,185.73,186.34,GBP/JPY,187.73000180000003
2024-09-11,186.33299,186.60001,183.73,185.67999,GBP/JPY,187.07199980000001
2024-09-12,185.67999,186.74001,185.28999,186.12,GBP/JPY,186.4799994
2024-09-13,186.11,186.22,184.38,184.84,GBP/JPY,186.033998
2024-09-16,184.78,186.050003,183.77,185.84,GBP/JPY,185.76399800000002
2024-09-17,185.8465,187.45,185.3,187.42,GBP/JPY,185.979998
2024-09-18,187.41,188.059998,185.83,188.0099945,GBP/JPY,186.4459989
2024-09-19,187.98,190.39301,187.44,189.46001,GBP/JPY,187.1140009
2024-09-20,189.45,192.0,188.73,191.78,GBP/JPY,188.5020009
2024-09-23,191.7,192.44,190.14,191.69,GBP/JPY,189.6720009
2024-09-24,191.6895,193.327,191.34,192.12,GBP/JPY,190.6120009
2024-09-25,192.11,193.25999,191.8,192.88,GBP/JPY,191.58600199999998
2024-09-26,192.87,194.36,192.50999,194.28,GBP/JPY,192.55
2024-09-27,194.25999,195.96001,190.0099945,190.17999,GBP/JPY,192.229998
2024-09-30,190.92,192.32001,189.57001,192.11,GBP/JPY,192.31399800000003
2024-10-01,192.10001,193.37,189.86,190.74001,GBP/JPY,192.038
2024-10-02,190.75,194.42999,190.42,194.32001,GBP/JPY,192.32600200000002
2024-10-03,194.33,195.17999,192.13,192.84,GBP/JPY,192.038002
2024-10-04,192.84,195.52699,191.75,195.16,GBP/JPY,193.034004
2024-10-07,195.19,195.62399,193.35001,193.71001,GBP/JPY,193.354006
2024-10-08,193.73,194.38,192.89,194.25,GBP/JPY,194.056004
2024-10-09,194.25,195.2525,193.60001,195.080002,GBP/JPY,194.2080024
2024-10-10,195.080002,195.5,193.58,193.95,GBP/JPY,194.4300024
2024-10-11,193.97,195.24001,193.87,194.84,GBP/JPY,194.3660024
2024-10-12,194.86,194.967,194.8,194.89,GBP/JPY,194.6020004
2024-10-14,194.89999,195.72,194.63,195.52,GBP/JPY,194.8560004
2024-10-15,195.52,195.74001,194.64999,195.020004,GBP/JPY,194.8440008
2024-10-16,195.0099945,195.30696,193.7,194.38,GBP/JPY,194.9300008
2024-10-17,194.37,195.61,193.85001,195.48,GBP/JPY,195.0580008
2024-10-18,195.49001,196.059998,194.75999,195.020004,GBP/JPY,195.0840016
2024-10-19,195.020004,195.1825,194.96001,195.14999,GBP/JPY,195.0099996
2024-10-21,195.17,195.85001,194.57001,195.75999,GBP/JPY,195.1579968
2024-10-22,195.77,196.52,195.11,196.17999,GBP/JPY,195.5179948
2024-10-23,196.2,198.44,196.0090027,197.35001,GBP/JPY,195.8919968
2024-10-24,197.34,197.63,196.42999,197.0099945,GBP/JPY,196.2899949
2024-10-25,197.020004,197.78999,196.39999,197.32001,GBP/JPY,196.72399890000003
2024-10-26,197.32001,197.47,197.25999,197.42999,GBP/JPY,197.0579989
2024-10-28,198.34,199.36,197.81,198.8,GBP/JPY,197.5820009
2024-10-29,198.81,199.72,198.021942,199.55,GBP/JPY,198.02199890000003
2024-10-30,199.55,199.81,198.2,198.83,GBP/JPY,198.38600000000002
2024-10-31,198.83,198.97,195.38,195.88,GBP/JPY,198.09799800000002
2024-11-01,195.88,198.36099,195.78,197.64,GBP/JPY,198.14000000000001
2024-11-02,197.64,197.77,197.59,197.64999,GBP/JPY,197.909998
2024-11-04,197.57001,197.89999,196.5,197.089996,GBP/JPY,197.4179972
2024-11-05,197.10001,197.88,196.82253,197.21001,GBP/JPY,197.0939992
2024-11-06,197.19,199.52,197.14999,199.089996,GBP/JPY,197.7359984
2024-11-07,199.089996,199.56,198.35001,198.47,GBP/JPY,197.9019984
2024-11-08,198.48,198.92999,196.75,197.14999,GBP/JPY,197.80199840000003
2024-11-09,197.17,197.24001,197.0099945,197.2,GBP/JPY,197.8239992
2024-11-11,197.14406,198.46001,196.96001,197.78,GBP/JPY,197.9379972
2024-11-12,197.78999,198.059998,196.88901,197.10001,GBP/JPY,197.54000000000002
2024-11-13,197.10001,197.81149,196.67,197.62,GBP/JPY,197.36999999999998
2024-11-14,197.61749,198.25,197.080002,197.83,GBP/JPY,197.506002
2024-11-15,197.82001,198.45,194.3,194.5,GBP/JPY,196.966002
2024-11-16,194.5,194.88,194.399,194.8,GBP/JPY,196.370002
2024-11-18,194.95433,196.14999,194.37,196.070007,GBP/JPY,196.16400140000002
2024-11-19,196.080002,196.19501,193.57001,196.10001,GBP/JPY,195.8600034
2024-11-20,196.089996,197.8,195.957,196.50999,GBP/JPY,195.5960014
2024-11-21,196.5,196.74001,194.37151,194.71001,GBP/JPY,195.6380034
2024-11-22,194.7,194.81,192.85899,193.89999,GBP/JPY,195.4580014
2024-11-23,193.89,194.059998,193.86,193.94,GBP/JPY,195.032
2024-11-25,194.16,194.63,193.27,193.81,GBP/JPY,194.573998
2024-11-26,193.82001,193.99001,192.070007,192.10001,GBP/JPY,193.692002
2024-11-27,192.080002,192.63,190.69,191.38,GBP/JPY,193.026
2024-11-28,191.39,192.48,191.38,192.237,GBP/JPY,192.69340200000002
2024-11-29,192.25,192.41989,190.16,190.60001,GBP/JPY,192.02540399999998
2024-11-30,190.61,190.78,190.547,190.67999,GBP/JPY,191.399402
2024-12-02,190.55299,191.3,188.48,189.14999,GBP/JPY,190.80939800000002
2024-12-03,189.14999,190.38,188.080002,189.39,GBP/JPY,190.41139800000002
2024-12-04,189.39,191.53,189.32001,191.059998,GBP/JPY,190.1759976
2024-12-05,191.070007,192.21001,190.35001,191.38,GBP/JPY,190.3319956
2024-12-06,191.37,192.38,190.73,191.0,GBP/JPY,190.3959976
2024-12-07,191.0099945,191.27,190.99001,191.142,GBP/JPY,190.7943996
2024-12-09,190.90416,193.42,190.61,192.89,GBP/JPY,191.4943996
2024-12-10,192.89999,194.11,192.45599,194.070007,GBP/JPY,192.09640140000002
2024-12-11,194.059998,194.81,192.53999,194.55,GBP/JPY,192.7304014
2024-12-12,194.55,195.0,192.94,193.28,GBP/JPY,193.1864014
2024-12-13,193.282,194.46001,192.86,193.89,GBP/JPY,193.7360014
2024-12-14,193.91,194.0,193.86,193.86,GBP/JPY,193.93000139999998
2024-12-16,193.83501,195.895,193.64999,195.50999,GBP/JPY,194.217998
2024-12-17,195.5,195.91,194.655,194.91,GBP/JPY,194.289998
2024-12-18,194.89999,195.81,194.675,194.785,GBP/JPY,194.59099799999998
2024-12-19,194.77,198.955,194.059998,196.86,GBP/JPY,195.184998
2024-12-20,196.85001,197.3,195.75999,196.55499,GBP/JPY,195.723996
2024-12-21,196.55,196.67999,196.47501,196.605,GBP/JPY,195.942998
2024-12-23,196.5,197.11501,196.41,196.91,GBP/JPY,196.34299800000002
2024-12-24,196.89999,197.405,196.62,197.12,GBP/JPY,196.809998
2024-12-25,197.315,197.57001,197.315,197.57001,GBP/JPY,196.952
2024-12-26,197.7,198.0050049,197.020004,197.89,GBP/JPY,197.219002
2024-12-27,197.88,198.735,197.22,198.72501,GBP/JPY,197.64300399999996
2024-12-28,198.71001,198.735,198.45,198.53999,GBP/JPY,197.969002
2024-12-30,198.42999,198.97501,196.345,197.070007,GBP/JPY,197.95900339999997
2024-12-31,197.050003,197.089996,195.75999,196.61,GBP/JPY,197.7670014
2025-01-01,196.46001,196.46001,196.36,196.41,GBP/JPY,197.47100140000003
2025-01-02,196.33,197.52,194.2,194.96001,GBP/JPY,196.7180014
2025-01-03,194.96001,195.38,194.64999,195.38,GBP/JPY,196.08600339999998
2025-01-04,195.37,195.55,195.31,195.37,GBP/JPY,195.746002
2025-01-06,195.35001,197.42,195.17999,197.13,GBP/JPY,195.850002
2025-01-07,197.13,198.25999,197.0,197.059998,GBP/JPY,195.98000159999998
2025-01-08,197.070007,197.55,195.13,195.83,GBP/JPY,196.15399960000002
2025-01-09,195.81,195.88,193.48,194.62,GBP/JPY,196.00199960000003
2025-01-10,194.63,194.78,192.21001,192.75999,GBP/JPY,195.47999760000002
2025-01-11,192.77,192.8,192.53,192.53999,GBP/JPY,194.5619956
2025-01-13,192.59,192.75999,190.080002,192.0099945,GBP/JPY,193.5519949
2025-01-14,192.0099945,192.99001,191.5,192.67999,GBP/JPY,192.9219929
2025-01-15,192.69,193.070007,191.10001,191.37,GBP/JPY,192.2719929
2025-01-16,191.37,191.62,189.78,190.0099945,GBP/JPY,191.7219938
2025-01-17,190.0099945,190.61,189.34,190.0,GBP/JPY,191.21399580000002
2025-01-18,190.0,190.25,189.97,190.2,GBP/JPY,190.8519969
2025-01-20,190.25999,191.99001,189.89,191.99001,GBP/JPY,190.71400090000003
2025-01-21,191.99001,192.020004,190.48,191.77,GBP/JPY,190.79400090000001
2025-01-22,191.77,193.0099945,191.71001,192.92,GBP/JPY,191.376002
2025-01-23,192.92999,193.0099945,192.3,192.57001,GBP/JPY,191.890004
2025-01-24,192.57001,194.75999,192.080002,194.50999,GBP/JPY,192.752002
2025-01-25,194.50999,194.75,194.47,194.71001,GBP/JPY,193.296002
2025-01-27,194.23,194.64999,192.17,193.029999,GBP/JPY,193.5480018
2025-01-28,193.029999,194.029999,192.73,193.55,GBP/JPY,193.67400179999998
2025-01-29,193.53999,193.75999,192.49001,193.21001,GBP/JPY,193.8020018
2025-01-30,193.2,193.33,191.46001,192.0099945,GBP/JPY,193.30200270000003
2025-01-31,192.0099945,193.039993,191.19,192.38,GBP/JPY,192.8360007
2025-02-01,192.38,192.53999,192.080002,192.37,GBP/JPY,192.7040009
2025-02-03,190.23,192.31,190.029999,191.99001,GBP/JPY,192.39200290000002
2025-02-04,192.0,193.17999,191.78,192.59,GBP/JPY,192.2680009
2025-02-05,192.59,192.78,190.3,190.75,GBP/JPY,192.01600200000001
2025-02-06,190.74001,190.98,188.070007,188.27,GBP/JPY,191.194002
2025-02-07,188.25999,189.58,187.059998,187.92,GBP/JPY,190.304002
2025-02-08,187.91,187.92999,187.69,187.78999,GBP/JPY,189.463998
2025-02-10,187.16,189.14999,187.14999,187.95,GBP/JPY,188.535998
2025-02-11,187.95,189.73,187.25999,189.67999,GBP/JPY,188.32199599999998
2025-02-12,189.67999,192.67999,189.64,192.21001,GBP/JPY,189.109998
2025-02-13,192.21001,193.059998,191.17999,191.74001,GBP/JPY,189.874
2025-02-14,191.74001,192.50999,191.49001,191.72,GBP/JPY,190.66000200000002
2025-02-15,191.71001,191.78999,191.63,191.72,GBP/JPY,191.414002
2025-02-17,191.69,191.75,190.64,191.19,GBP/JPY,191.716004
2025-02-18,191.17999,191.95,190.85001,191.39,GBP/JPY,191.552002
2025-02-19,191.39999,192.17999,190.46001,190.67999,GBP/JPY,191.339998
2025-02-20,190.67999,190.72,188.69,189.75999,GBP/JPY,190.947996
2025-02-21,189.77,190.95,188.14999,188.28999,GBP/JPY,190.261994
2025-02-22,188.3,188.67999,188.25999,188.63,GBP/JPY,189.749994
2025-02-24,188.63,189.58,188.23,189.080002,GBP/JPY,189.2879944
2025-02-25,189.080002,189.75,188.16,188.87,GBP/JPY,188.9259964
2025-02-26,188.87,189.86,188.39999,188.78999,GBP/JPY,188.7319964
2025-02-27,188.8,190.11,188.58,188.95,GBP/JPY,188.86399839999999
2025-02-28,188.95,190.3,187.69,189.25999,GBP/JPY,188.9899964
2025-03-01,189.27,189.50999,189.10001,189.46001,GBP/JPY,189.06599799999998
2025-03-03,189.67,191.98,188.82001,190.69,GBP/JPY,189.429998
2025-03-04,190.67999,191.0099945,188.25,190.95,GBP/JPY,189.862
2025-03-05,190.94,192.32001,190.53999,191.89,GBP/JPY,190.45
2025-03-06,191.89,192.53,189.89,190.44,GBP/JPY,190.686002
2025-03-07,190.42999,191.42999,189.67,191.27,GBP/JPY,191.048
2025-03-08,191.28,191.42999,191.11,191.32001,GBP/JPY,191.174002
2025-03-10,190.75999,191.050003,189.19,189.66,GBP/JPY,190.916002
2025-03-11,189.67,191.67999,188.8,191.38,GBP/JPY,190.81400200000002
2025-03-12,191.38,193.11,191.17,192.37,GBP/JPY,191.20000199999998
2025-03-13,192.37,192.39999,190.75,191.19,GBP/JPY,191.18400200000002
2025-03-14,191.19,192.75,191.19,192.28,GBP/JPY,191.376
2025-03-15,192.28,192.36,192.17,192.23,GBP/JPY,191.89000000000001
2025-03-17,192.35001,193.97,191.97,193.78,GBP/JPY,192.37
2025-03-18,193.77,194.91,193.61,194.14999,GBP/JPY,192.725998
2025-03-19,194.14999,194.71001,193.27,193.46001,GBP/JPY,193.18
2025-03-20,193.47,193.60001,192.059998,192.92,GBP/JPY,193.308
2025-03-21,192.92,193.59,192.050003,192.92999,GBP/JPY,193.44799799999998
2025-03-22,192.92999,192.95,192.78,192.92,GBP/JPY,193.275998
2024-09-08,54159.6,55315.95,53623.95,54881.11,BTC/USD,55423.054000000004
2024-09-09,54881.1,58119.97,54565.56,57053.9,BTC/USD,55239.634
2024-09-10,57047.82,58050.35,56377.76,57645.59,BTC/USD,55537.388
2024-09-11,57641.15,58014.35,55534.41,57352.79,BTC/USD,56217.943999999996
2024-09-12,57352.92,58600.0,57311.15,58137.54,BTC/USD,57014.186
2024-09-13,58137.33,60670.0,57630.01,60543.35,BTC/USD,58146.634000000005
2024-09-14,60543.35,60660.0,59436.8,60012.35,BTC/USD,58738.324
2024-09-15,60012.34,60402.34,58695.75,59122.33,BTC/USD,59033.672
2024-09-16,59122.7,59214.15,57477.0,58208.75,BTC/USD,59204.864
2024-09-17,58209.76,61373.41,57620.27,60312.6,BTC/USD,59639.876000000004
2024-09-18,60317.38,61800.0,59174.5,61769.18,BTC/USD,59885.042
2024-09-19,61770.38,63891.82,61569.16,62960.14,BTC/USD,60474.6
2024-09-20,62956.04,64140.67,62340.0,63210.69,BTC/USD,61292.272
2024-09-21,63210.94,63575.63,62755.0,63362.74,BTC/USD,62323.06999999999
2024-09-22,63362.74,64000.0,62380.55,63577.66,BTC/USD,62976.08200000001
2024-09-23,63580.39,64739.67,62566.28,63338.87,BTC/USD,63290.020000000004
2024-09-24,63338.85,64700.0,62689.15,64272.93,BTC/USD,63552.578
2024-09-25,64272.93,64811.0,62932.8,63130.89,BTC/USD,63536.617999999995
2024-09-26,63131.13,65865.0,62652.99,65177.21,BTC/USD,63899.512
2024-09-27,65176.39,66550.0,64827.85,65789.0,BTC/USD,64341.780000000006
2024-09-28,65787.53,66266.39,65400.0,65858.99,BTC/USD,64845.804000000004
2024-09-29,65857.33,66059.0,65449.35938,65600.01,BTC/USD,65111.219999999994
2024-09-30,65600.01,65624.95,62833.95,63301.25,BTC/USD,65145.291999999994
2024-10-01,63305.52,64106.75,60150.89,60790.0,BTC/USD,64267.85
2024-10-02,60792.63,62376.51,59981.91,60649.8,BTC/USD,63240.009999999995
2024-10-03,60632.59,61480.78,59829.05,60746.37,BTC/USD,62217.486
2024-10-04,60746.98,62483.94,60464.56,62086.44,BTC/USD,61514.772
2024-10-05,62087.19,62370.38,61692.29,62001.6,BTC/USD,61254.842000000004
2024-10-06,61991.02,62970.98,61811.24,62830.06,BTC/USD,61662.85400000001
2024-10-07,62828.63,64465.08,62127.3,62249.83,BTC/USD,61982.86000000001
2024-10-08,62258.97,63208.38,61869.42,62168.31,BTC/USD,62267.248
2024-10-09,62168.3,62545.55,60303.51,60635.91,BTC/USD,61977.14199999999
2024-10-10,60626.76,61363.06,58929.86,60330.71,BTC/USD,61642.964
2024-10-11,60330.71,63424.28,60100.0,62541.68,BTC/USD,61585.288
2024-10-12,62541.51,63478.48,62499.0,63194.9,BTC/USD,61774.302
2024-10-13,63254.48,63291.23,62050.67,62882.25,BTC/USD,61917.090000000004
2024-10-14,62886.25,66515.34,62459.63,66107.28,BTC/USD,63011.364
2024-10-15,66114.59,67962.51,64797.64,67120.25,BTC/USD,64369.272
2024-10-16,67135.14,68416.38,66765.04,67628.96,BTC/USD,65386.728
2024-10-17,67641.2,67936.81,66665.07,67413.45,BTC/USD,66230.438
2024-10-18,67383.8,69025.66,67186.51,68430.49,BTC/USD,67340.086
2024-10-19,68429.07,68689.75,68011.38,68394.13,BTC/USD,67797.456
2024-10-20,68394.12,69405.07,68109.38,69039.28,BTC/USD,68181.26200000002
2024-10-21,69048.78,69525.33,66847.98,67381.26,BTC/USD,68131.722
2024-10-22,67383.52,67841.71,66573.98,67431.31,BTC/USD,68135.294
2024-10-23,67439.31,67470.47,65238.67,66673.03,BTC/USD,67783.802
2024-10-24,66686.0,68852.34,66516.36,68205.56,BTC/USD,67746.088
2024-10-25,68254.25,68778.0,65593.25,66673.87,BTC/USD,67273.006
2024-10-26,66684.93,67459.43,66445.28,67113.51,BTC/USD,67219.456
2024-10-27,67086.0,68333.67,66938.55,68051.95,BTC/USD,67343.58399999999
2024-10-28,68054.91,70283.11,67630.57,69977.45,BTC/USD,68004.468
2024-10-29,70008.08,73624.98,69764.03,72724.35,BTC/USD,68908.226
2024-10-30,72724.35,72948.6,71400.01,72322.91,BTC/USD,70038.034
2024-10-31,72322.91,72684.02,69559.33,70197.83,BTC/USD,70654.898
2024-11-01,70198.02,71620.0,68720.0,69467.29,BTC/USD,70937.966
2024-11-02,69466.64,69891.92,69000.0,69358.94,BTC/USD,70814.264
2024-11-03,69360.95,69364.65,67444.0,68738.18,BTC/USD,70017.03
2024-11-04,68736.4,69453.94,66783.77,67807.48,BTC/USD,69113.94399999999
2024-11-05,67810.15,70557.67,67427.53,69380.73,BTC/USD,68950.524
2024-11-06,69380.64,76509.56,69285.82,75646.55,BTC/USD,70186.376
2024-11-07,75646.55,76999.0,74463.96,75920.0,BTC/USD,71498.588
2024-11-08,75925.0,77312.18,75654.26,76566.73,BTC/USD,73064.298
2024-11-09,76566.72,76952.67,75758.58,76716.06,BTC/USD,74846.014
2024-11-10,76716.06,81534.28,76535.33,80428.92,BTC/USD,77055.652
2024-11-11,80427.69,89666.0,80277.34,88770.73,BTC/USD,79680.488
2024-11-12,88770.74,90100.0,85010.0,88035.43,BTC/USD,82103.574
2024-11-13,88035.43,93495.0,86220.5,90493.82,BTC/USD,84888.992
2024-11-14,90499.4,91831.25,86672.07,87340.4,BTC/USD,87013.86
2024-11-15,87338.96,91934.62,87100.83,91058.36,BTC/USD,89139.74799999999
2024-11-16,91058.36,91820.73,90069.21,90636.24,BTC/USD,89512.85
2024-11-17,90638.54,91439.82,88713.64,89886.69,BTC/USD,89883.102
2024-11-18,89877.11,92674.8,89372.65,90520.3,BTC/USD,89888.398
2024-11-19,90521.32,94105.84,90403.24,92435.89,BTC/USD,90907.49600000001
2024-11-20,92445.04,94989.99,91600.0,94393.15,BTC/USD,91574.454
2024-11-21,94384.15,99073.53,94127.2,98439.09,BTC/USD,93135.024
2024-11-22,98439.1,99860.0,97209.52,99024.03,BTC/USD,94962.492
2024-11-23,99024.03,99044.11,97215.01,97778.77,BTC/USD,96414.186
2024-11-24,97778.78,98700.0,95780.77,98028.18,BTC/USD,97532.644
2024-11-25,98032.06,98999.0,92534.93,93000.01,BTC/USD,97254.016
2024-11-26,93001.48,95004.92,90682.58,91929.54,BTC/USD,95952.106
2024-11-27,91929.53,97386.06,91747.46,95951.19,BTC/USD,95337.538
2024-11-28,95951.19,96676.31,94671.59,95665.53,BTC/USD,94914.88999999998
2024-11-29,95665.53,98750.0,95383.46,97490.56,BTC/USD,94807.366
2024-11-30,97489.8,97509.6,96129.73,96465.42,BTC/USD,95500.448
2024-12-01,96464.95,97895.9,95753.42,97263.18,BTC/USD,96567.176
2024-12-02,97259.17,98200.0,94400.63,95862.89,BTC/USD,96549.51599999999
2024-12-03,95862.89,96310.1,93571.3,95924.52,BTC/USD,96601.31399999998
2024-12-04,95924.85,99263.2,94634.85,98746.24,BTC/USD,96852.45
2024-12-05,98746.24,104000.0,92055.86,97044.23,BTC/USD,96968.212
2024-12-06,97049.47,102104.12,96424.2,99891.35,BTC/USD,97493.84599999999
2024-12-07,99885.37,100583.27,99012.73,99929.32,BTC/USD,98307.132
2024-12-08,99919.2,101435.05,98729.66,101174.99,BTC/USD,99357.226
2024-12-09,101175.0,101290.73,94220.8,97324.81,BTC/USD,99072.94000000002
2024-12-10,97330.66,98338.17,94273.38,96660.76,BTC/USD,98996.246
2024-12-11,96660.75,101984.98,95722.79,101202.11,BTC/USD,99258.398
2024-12-12,101211.61,102595.0,99298.39,100030.47,BTC/USD,99278.628
2024-12-13,100024.75,101959.13,99220.81,101428.75,BTC/USD,99329.38
2024-12-14,101428.74,102650.0,100600.0,101399.99,BTC/USD,100144.416
2024-12-15,101400.0,105100.0,101221.34,104447.76,BTC/USD,101701.816
2024-12-16,104445.15,107857.79,103289.21,106099.81,BTC/USD,102681.356
2024-12-17,106099.98,108388.88,105337.97,106136.99,BTC/USD,103902.66
2024-12-18,106145.83,106528.13,99939.82,100150.73,BTC/USD,103647.05600000001
2024-12-19,100148.6,102796.22,95539.67,97372.21,BTC/USD,102841.5
2024-12-20,97372.2,98132.47,92115.66,97765.0,BTC/USD,101504.948
2024-12-21,97762.75,99596.57,96368.0,97230.08,BTC/USD,99731.00200000001
2024-12-22,97230.09,97387.98,94182.98,95087.75,BTC/USD,97521.15400000001
2024-12-23,95091.15,96430.08,92360.91,94764.56,BTC/USD,96443.92000000001
2024-12-24,94767.88,99444.0,93426.25,98594.47,BTC/USD,96688.372
2024-12-25,98594.47,99484.92,97557.48,99346.28,BTC/USD,97004.628
2024-12-26,99358.67,99887.0,95083.93,95669.49,BTC/USD,96692.51
2024-12-27,95669.4,97340.47,93234.31,94171.89,BTC/USD,96509.338
2024-12-28,94171.7,95534.17,94002.72,95130.82,BTC/USD,96582.59
2024-12-29,95125.59,95170.06,92841.48,93563.35,BTC/USD,95576.366
2024-12-30,93563.35,94910.48,91271.19,92620.71,BTC/USD,94231.25200000001
2024-12-31,92620.7,96148.94,91887.13,93354.22,BTC/USD,93768.198
2025-01-01,93347.59,94960.91,92743.63,94383.59,BTC/USD,93810.538
2025-01-02,94383.59,97776.99,94177.0,96903.19,BTC/USD,94165.012
2025-01-03,96905.48,98969.92,96016.63,98136.51,BTC/USD,95079.644
2025-01-04,98139.85,98761.02,97516.65,98209.85,BTC/USD,96197.472
2025-01-05,98209.85,98814.0,97250.0,98345.33,BTC/USD,97195.69399999999
2025-01-06,98347.65,102500.0,97900.0,102279.41,BTC/USD,98774.85800000001
2025-01-07,102279.41,102735.99,96105.11,96941.98,BTC/USD,98782.61600000001
2025-01-08,96941.98,97254.35,92500.0,95036.63,BTC/USD,98162.64
2025-01-09,95033.18,95363.26,91187.0,92547.44,BTC/USD,97030.158
2025-01-10,92547.44,95862.92,92209.25,94701.18,BTC/USD,96301.32800000001
2025-01-11,94701.48,94983.65,93804.05,94565.02,BTC/USD,94758.45
2025-01-12,94569.91,95383.84,93670.3,94509.62,BTC/USD,94271.978
2025-01-13,94507.24,95900.0,89028.64,94506.45,BTC/USD,94165.942
2025-01-14,94507.35,97353.29,94311.36,96534.96,BTC/USD,94963.446
2025-01-15,96534.97,100716.45,96400.0,100510.23,BTC/USD,96125.25600000001
2025-01-16,100504.27,100880.0,97277.58,99981.78,BTC/USD,97208.608
2025-01-17,99981.46,105970.0,99937.81,104107.0,BTC/USD,99128.084
2025-01-18,104107.0,104933.15,102233.45,104435.0,BTC/USD,101113.794
2025-01-19,104435.01,106314.44,99518.0,101211.13,BTC/USD,102049.028
2025-01-20,101217.78,109358.01,99416.27,102145.43,BTC/USD,102376.068
2025-01-21,102145.42,107291.1,100051.0,106159.26,BTC/USD,103611.564
2025-01-22,106159.27,106431.34,103100.0,103667.11,BTC/USD,103523.586
2025-01-23,103659.6,106870.87,101200.01,103926.36,BTC/USD,103421.858
2025-01-24,103926.36,107200.0,102751.92,104852.51,BTC/USD,104150.13399999999
2025-01-25,104866.13,105294.0,104104.0,104733.56,BTC/USD,104667.76
