timestamp,open,high,low,close
2025-03-31 01:14:00,85.67,85.68,85.63,85.66
2025-03-31 01:15:00,85.64,85.78,85.63,85.78
2025-03-31 01:16:00,85.8,85.83,85.74,85.8
2025-03-31 01:17:00,85.79,85.79,85.65,85.71
2025-03-31 01:18:00,85.71,85.73,85.46,85.46
2025-03-31 01:19:00,85.46,85.51,85.45,85.49
2025-03-31 01:20:00,85.5,85.5,85.44,85.47
2025-03-31 01:21:00,85.47,85.6,85.42,85.6
2025-03-31 01:22:00,85.61,85.68,85.53,85.54
2025-03-31 01:23:00,85.51,85.64,85.51,85.64
2025-03-31 01:24:00,85.64,85.79,85.64,85.78
2025-03-31 01:25:00,85.79,85.89,85.79,85.8
2025-03-31 01:26:00,85.81,86.07,85.81,86.02
2025-03-31 01:27:00,86.03,86.09,85.94,86.03
2025-03-31 01:28:00,86.03,86.05,85.96,85.97
2025-03-31 01:29:00,85.97,86.07,85.95,86.07
2025-03-31 01:30:00,86.09,86.09,85.91,85.94
